Sample:float,Data:float
122955,-0.09390378
122956,-0.098626256
122957,0.090948105
122958,0.086225629
122959,0.082852364
122960,0.078129888
122961,0.086225629
122962,0.080828488
122963,0.076780617
122964,0.084201694
122965,0.080828488
122966,0.077455282
122967,0.070034206
122968,0.080828488
122969,0.074756682
122970,0.070708811
122971,0.067335606
122972,0.069359541
122973,0.063287795
122974,0.057215989
122975,0.063287795
122976,0.057215989
122977,0.051818848
122978,0.043048501
122979,0.051144242
122980,0.043048501
122981,0.03630209
122982,0.031579614
122983,0.034278154
122984,0.028206408
122985,0.022134602
122986,0.028206408
122987,0.021459997
122988,0.015388191
122989,0.005268574
122990,0.016062856
122991,0.003919303
122992,5.46E-04
122993,-0.010248184
122994,-0.009573579
122995,-0.019018531
122996,-0.029138148
122997,-0.026439607
122998,-0.033186018
122999,-0.04263103
123000,-0.054099917
123001,-0.045329571
123002,-0.055449188
123003,-0.055449188
123004,-0.050052047
123005,-0.081085622
123006,-0.077037752
123007,-0.085808098
123008,-0.078387022
123009,-0.083109498
123010,-0.087832034
123011,-0.094578445
123012,-0.083109498
123013,-0.089855969
123014,-0.089181304
123015,-0.09525305
123016,-0.091205239
123017,-0.094578445
123018,-0.099300921
123019,-0.089855969
123020,-0.093229175
123021,-0.09525305
123022,-0.105372727
123023,-0.090530574
123024,-0.094578445
123025,-0.09660238
123026,-0.094578445
123027,-0.093229175
123028,-0.09525305
123029,-0.099300921
123030,-0.085808098
123031,-0.091205239
123032,-0.091879845
123033,-0.091879845
123034,-0.084458828
123035,-0.088506639
123036,-0.088506639
123037,-0.085808098
123038,-0.066918135
123039,-0.083784163
123040,-0.087157369
123041,-0.075688481
123042,-0.079736292
123043,-0.081760228
123044,-0.086482704
123045,-0.074339151
123046,-0.079061687
123047,-0.06624347
123048,-0.083784163
123049,-0.077037752
123050,-0.081085622
123051,-0.083784163
123052,-0.078387022
123053,-0.080410957
123054,-0.082434893
123055,-0.089181304
123056,-0.077712357
123057,-0.083784163
123058,-0.085808098
123059,-0.089855969
123060,-0.083109498
123061,-0.086482704
123062,-0.090530574
123063,-0.083784163
123064,-0.086482704
123065,-0.089855969
123066,-0.09525305
123067,-0.083109498
123068,-0.088506639
123069,-0.091879845
123070,-0.09660238
123071,-0.087157369
123072,-0.091879845
123073,-0.093229175
123074,-0.091879845
123075,-0.089181304
123076,-0.095927715
123077,-0.083109498
123078,-0.080410957
123079,-0.091879845
123080,-0.093229175
123081,-0.098626256
123082,-0.088506639
123083,-0.09255451
123084,-0.09525305
123085,-0.091205239
123086,-0.089181304
123087,-0.089181304
123088,-0.091879845
123089,-0.077037752
123090,-0.079736292
123091,-0.079061687
123092,-0.079736292
123093,-0.06624347
123094,-0.068267405
123095,-0.06624347
123096,-0.058822393
123097,-0.054774582
123098,-0.054099917
123099,-0.081085622
123100,-0.085808098
123101,-0.103348792
123102,-0.094578445
123103,-0.079061687
123104,-0.083784163
123105,-0.085808098
123106,-0.078387022
123107,-0.079736292
123108,-0.081760228
123109,-0.086482704
123110,-0.073664546
123111,-0.079061687
123112,-0.080410957
123113,-0.079736292
123114,-0.077037752
123115,-0.080410957
123116,-0.085808098
123117,-0.073664546
123118,-0.080410957
123119,-0.083109498
123120,-0.086482704
123121,-0.079061687
123122,-0.083784163
123123,-0.087157369
123124,-0.079061687
123125,-0.082434893
123126,-0.085808098
123127,-0.09255451
123128,-0.081760228
123129,-0.085808098
123130,-0.091205239
123131,-0.088506639
123132,-0.087832034
123133,-0.090530574
123134,-0.095927715
123135,-0.084458828
123136,-0.089181304
123137,-0.080410957
123138,-0.09390378
123139,-0.089855969
123140,-0.09255451
123141,-0.09660238
123142,-0.086482704
123143,-0.089855969
123144,-0.09255451
123145,-0.104698062
123146,-0.087832034
123147,-0.09255451
123148,-0.093229175
123149,-0.084458828
123150,-0.091205239
123151,-0.120889485
123152,-0.095927715
123153,-0.080410957
123154,-0.082434893
123155,-0.082434893
123156,-0.082434893
123157,-0.071640611
123158,-0.072989881
123159,-0.072315276
123160,-0.060171723
123161,-0.059497058
123162,-0.058147788
123163,-0.058822393
123164,-0.0439803
123165,-0.046004236
123166,-0.044654906
123167,-0.039257824
123168,-0.033860683
123169,-0.033860683
123170,-0.035209954
123171,-0.019018531
123172,-0.019018531
123173,-0.016994596
123174,-0.01362139
123175,-8.03E-04
123176,0.001895368
123177,0.004593909
123178,0.019436061
123179,0.021459997
123180,0.026182473
123181,0.025507808
123182,0.046421707
123183,0.045747101
123184,0.050469577
123185,0.057890654
123186,0.063287795
123187,0.066661
123188,0.068010271
123189,0.082177758
123190,0.081503093
123191,0.082177758
123192,0.080153823
123193,0.090948105
123194,0.088249505
123195,0.088249505
123196,0.096345246
123197,0.094995975
123198,0.094321311
123199,0.08892417
123200,-0.086482704
123201,-0.070965946
123202,-0.079061687
123203,-0.086482704
123204,-0.073664546
123205,-0.079736292
123206,-0.080410957
123207,-0.085808098
123208,-0.081085622
123209,-0.085808098
123210,-0.090530574
123211,-0.077712357
123212,-0.085133433
123213,-0.087832034
123214,-0.09255451
123215,-0.085133433
123216,-0.090530574
123217,-0.094578445
123218,-0.085133433
123219,-0.091205239
123220,-0.09255451
123221,-0.09390378
123222,-0.087157369
123223,-0.093229175
123224,-0.095927715
123225,-0.090530574
123226,-0.09255451
123227,-0.09525305
123228,-0.099975586
123229,-0.088506639
123230,-0.09255451
123231,-0.094578445
123232,-0.091879845
123233,-0.091879845
123234,-0.09390378
123235,-0.098626256
123236,-0.085808098
123237,-0.089855969
123238,-0.091879845
123239,-0.093229175
123240,-0.085133433
123241,-0.085808098
123242,-0.088506639
123243,-0.072315276
123244,-0.075013816
123245,-0.072315276
123246,-0.072989881
123247,-0.062870264
123248,-0.062195599
123249,-0.061520994
123250,-0.048702776
123251,-0.048028111
123252,-0.046678841
123253,-0.048028111
123254,-0.035209954
123255,-0.034535289
123256,-0.035884559
123257,-0.022391737
123258,-0.087832034
123259,-0.077037752
123260,-0.080410957
123261,-0.082434893
123262,-0.076363087
123263,-0.078387022
123264,-0.081760228
123265,-0.087157369
123266,-0.072989881
123267,-0.080410957
123268,-0.082434893
123269,-0.083784163
123270,-0.080410957
123271,-0.084458828
123272,-0.089181304
123273,-0.077712357
123274,-0.083784163
123275,-0.086482704
123276,-0.091205239
123277,-0.084458828
123278,-0.087157369
123279,-0.091879845
123280,-0.082434893
123281,-0.087157369
123282,-0.083784163
123283,-0.097951651
123284,-0.086482704
123285,-0.090530574
123286,-0.094578445
123287,-0.089855969
123288,-0.089855969
123289,-0.09255451
123290,-0.098626256
123291,-0.085808098
123292,-0.089855969
123293,-0.093229175
123294,-0.09255451
123295,-0.089181304
123296,-0.093229175
123297,-0.09660238
123298,-0.084458828
123299,-0.089181304
123300,-0.099300921
123301,-0.09255451
123302,-0.087832034
123303,-0.086482704
123304,-0.089855969
123305,-0.075013816
123306,-0.077037752
123307,-0.075013816
123308,-0.078387022
123309,-0.064219534
123310,-0.064219534
123311,-0.064219534
123312,-0.054774582
123313,-0.052750647
123314,-0.052750647
123315,-0.047353506
123316,-0.033186018
123317,-0.04263103
123318,-0.038583159
123319,-0.023066401
123320,-0.010248184
123321,-0.031162083
123322,-0.029812813
123323,-0.011597455
123324,-0.010248184
123325,-0.008898914
123326,0.004593909
123327,0.009316444
123328,0.013364255
123329,0.013364255
123330,0.030904949
123331,0.031579614
123332,0.034278154
123333,0.045072436
123334,0.049794912
123335,0.053168118
123336,0.052493513
123337,0.070034206
123338,0.069359541
123339,0.071383476
123340,0.078129888
123341,0.081503093
123342,0.081503093
123343,0.078129888
123344,0.094321311
123345,0.09027344
123346,0.083527029
123347,0.089598835
123348,0.094995975
123349,0.093646646
123350,0.089598835
123351,0.102416992
123352,0.097019851
123353,0.096345246
123354,0.09297204
123355,0.101067722
123356,0.097694516
123357,0.094995975
123358,0.101067722
123359,0.099043787
123360,0.096345246
123361,0.090948105
123362,0.102416992
123363,0.097019851
123364,0.09297204
123365,0.094995975
123366,0.093646646
123367,0.09027344
123368,0.084201694
123369,0.097019851
123370,0.088249505
123371,0.086225629
123372,0.085550964
123373,0.086900234
123374,0.083527029
123375,0.078804553
123376,0.090948105
123377,0.085550964
123378,0.076780617
123379,0.082852364
123380,0.087574899
123381,0.084876299
123382,0.080828488
123383,0.092297375
123384,0.08892417
123385,0.085550964
123386,0.079479158
123387,0.090948105
123388,0.088249505
123389,0.084876299
123390,0.09162271
123391,0.09027344
123392,0.086900234
123393,0.080828488
123394,0.09297204
123395,0.087574899
123396,0.084201694
123397,0.08892417
123398,0.086900234
123399,0.084876299
123400,0.078804553
123401,0.089598835
123402,0.085550964
123403,0.080828488
123404,0.093646646
123405,0.090948105
123406,0.087574899
123407,0.090948105
123408,0.097019851
123409,0.096345246
123410,0.092297375
123411,0.104440928
123412,0.100393057
123413,0.100393057
123414,0.089598835
123415,0.105115592
123416,0.101067722
123417,0.098369181
123418,0.102416992
123419,0.102416992
123420,0.099043787
123421,0.093646646
123422,0.106464863
123423,0.099718451
123424,0.097694516
123425,0.094995975
123426,0.097694516
123427,0.093646646
123428,0.088249505
123429,0.098369181
123430,0.092297375
123431,0.089598835
123432,0.084201694
123433,0.094321311
123434,0.090948105
123435,0.086900234
123436,0.094995975
123437,0.09297204
123438,0.09027344
123439,0.082852364
123440,0.095670581
123441,0.09162271
123442,0.08892417
123443,0.090948105
123444,0.09027344
123445,0.088249505
123446,0.086225629
123447,0.094995975
123448,0.09027344
123449,0.087574899
123450,0.099718451
123451,0.078129888
123452,0.090948105
123453,0.089598835
123454,0.082852364
123455,0.123330891
123456,0.084876299
123457,0.086225629
123458,0.08892417
123459,0.085550964
123460,0.078804553
123461,0.09162271
123462,0.084876299
123463,0.079479158
123464,0.081503093
123465,0.084876299
